protein	p-value	q-value	adj. p-value	LB+NL+	LB-NL+	LB-NL-
AQP4	0.0231152375651199	0.152721200589753	0.275532759533238	-0.202918216014405	0.157082108183492	0.0458361078309126
TFAM	0.0232480289535327	0.152721200589753	0.275532759533238	-0.152428371200081	0.20430638786785	-0.0518780166677686
DNAJB4	0.0232649645742492	0.152721200589753	0.275532759533238	0.0622994082094523	-0.226189369815726	0.163889961606274
ERC1	0.0232784689721203	0.152721200589753	0.275532759533238	-0.0539217345432155	0.142618027145721	-0.0886962926025055
ALDOA	0.0234218498004674	0.152721200589753	0.275532759533238	0.0576853071353031	-0.0627063515066132	0.00502104437131013
ARPC4	0.0234326044466503	0.152721200589753	0.275532759533238	0.0469041314526943	-0.110094299134673	0.0631901676819787
SLC2A13	0.0237075230408743	0.152721200589753	0.275532759533238	0.175383658615768	-0.308679619188365	0.133295960572597
SPIRE1	0.023827861546946	0.152721200589753	0.275532759533238	0.0364075567536964	0.103919227958351	-0.140326784712048
PYGM	0.0240852212891565	0.152721200589753	0.275532759533238	0.041524234720825	0.200792604971602	-0.242316839692427
CAPZB	0.0241109164347795	0.152721200589753	0.275532759533238	0.0561782348565907	-0.0520692217717493	-0.00410901308484139
MTFR1L	0.0242254061939995	0.152721200589753	0.275532759533238	-0.0318968230115045	-0.165308301904489	0.197205124915994
ARHGEF7	0.0242291138760633	0.152721200589753	0.275532759533238	0.0273096431081039	-0.0967600959185834	0.0694504528104795
BANF1	0.0242785783290622	0.152721200589753	0.275532759533238	-0.000616013791887141	0.183217918062787	-0.1826019042709
SPON1	0.0244387408877224	0.152721200589753	0.275532759533238	0.274930946651613	-0.171171560138197	-0.103759386513416
CYC1	0.0244786144180584	0.152721200589753	0.275532759533238	-0.0540036408634944	-0.0351206139802541	0.0891242548437484
QKI	0.0245248281309358	0.152721200589753	0.275532759533238	-0.164826474881361	0.162822628886831	0.00200384599452967
OPTN	0.0245983375521752	0.152721200589753	0.275532759533238	-0.0661311533779887	-0.0714446425185728	0.137575795896562
MACROD1	0.0248141492405217	0.152721200589753	0.275532759533238	-0.137881678844976	0.232000187919228	-0.0941185090742522
LPHN1	0.0248734959214912	0.152721200589753	0.275532759533238	0.183182632330293	-0.245823186322001	0.0626405539917083
PPP3CA	0.0249043590472377	0.152721200589753	0.275532759533238	0.160395968199184	-0.407107900153135	0.24671193195395
DYNLRB1	0.0249078474668287	0.152721200589753	0.275532759533238	-0.0632662848545628	-0.036414376435887	0.0996806612904498
PLCB1	0.0249534863900148	0.152721200589753	0.275532759533238	0.103770246500815	-0.2864774586035	0.182707212102685
PLXNA4	0.0249595034611822	0.152721200589753	0.275532759533238	0.0955148576139936	-0.230427653599695	0.134912795985701
L1CAM	0.0249848690608972	0.152721200589753	0.275532759533238	0.129890900277093	-0.246905422360997	0.117014522083904
BPNT1	0.0251764696862722	0.152721200589753	0.275532759533238	0.0905105722032637	-0.0738689975619363	-0.0166415746413274
CPLX2	0.0251992696464948	0.152721200589753	0.275532759533238	0.0697086508537179	-0.239360731676692	0.169652080822974
CD81	0.0252233659095801	0.152721200589753	0.275532759533238	-0.0251964055239537	0.100283903332159	-0.0750874978082057
PDHX	0.0253251356472354	0.152721200589753	0.275532759533238	-0.0988500973543844	0.050955411477993	0.0478946858763914
SLC25A23	0.0253770124745182	0.152721200589753	0.275532759533238	0.145794676913165	-0.301423157478914	0.155628480565748
SYN1	0.0254768840709838	0.152721200589753	0.275532759533238	0.0706687187610638	-0.205267554866535	0.134598836105471
TAGLN	0.0255743440783988	0.152721200589753	0.275532759533238	0.324511148210342	-0.315949376083413	-0.0085617721269289
PCSK2	0.0256130258235365	0.152721200589753	0.275532759533238	0.226324210871412	-0.264594386270034	0.0382701753986223
NUDT4	0.0257761702754085	0.152721200589753	0.275532759533238	-0.00435890878352098	0.154745446979311	-0.15038653819579
TPRG1L	0.0257961618704626	0.152721200589753	0.275532759533238	0.06541725878071	-0.228398488781274	0.162981230000564
SIRPA	0.0258067280258748	0.152721200589753	0.275532759533238	0.0643058203230569	-0.117678914818672	0.0533730944956154
NRXN3	0.0260940126777727	0.152721200589753	0.275532759533238	0.0848755556045645	-0.186305854946871	0.101430299342307
PALM	0.0260956267421496	0.152721200589753	0.275532759533238	0.0612932051847964	-0.143553598558893	0.0822603933740968
ABI2	0.0261208134126891	0.152721200589753	0.275532759533238	0.0927653948984567	-0.172192236772864	0.0794268418744071
PPP1R1B	0.0262592062794636	0.152721200589753	0.275532759533238	0.245449542459842	-0.541435797539488	0.295986255079647
THY1	0.0263391133362568	0.152721200589753	0.275532759533238	0.0505265339288168	-0.171777827928691	0.121251293999875
COL18A1	0.0264421355789149	0.152721200589753	0.275532759533238	0.315485474407887	-0.0476733829450107	-0.267812091462876
LDHB	0.0265721768768384	0.152721200589753	0.275532759533238	0.0311247724747941	0.0413905409883036	-0.0725153134630977
PACSIN1	0.0266977408389187	0.152721200589753	0.275532759533238	0.0920006751845022	-0.139811444103407	0.0478107689189045
LPCAT4	0.0267650003501019	0.152721200589753	0.275532759533238	0.00291514782025622	-0.147070561870965	0.144155414050708
PENK	0.0268411511708099	0.152721200589753	0.275532759533238	0.223505168971056	-0.546358174619541	0.322853005648485
PLCD3	0.0268718592425305	0.152721200589753	0.275532759533238	0.136596996704417	0.0713999824739872	-0.207996979178405
DOCK11	0.0269664805132272	0.152721200589753	0.275532759533238	0.340245762305974	-0.21679054740608	-0.123455214899895
CACNA2D3	0.0270274509977626	0.152721200589753	0.275532759533238	0.0404064864296712	-0.281211367712563	0.240804881282892
ARPC5L	0.0272844462632671	0.152721200589753	0.275532759533238	0.127286239852942	-0.138871352665203	0.0115851128122613
GNL1	0.0273539820137251	0.152721200589753	0.275532759533238	0.0729746857893502	-0.11060684115498	0.0376321553656294
PDE1C	0.027518449197771	0.152721200589753	0.275532759533238	-0.0604806443598225	0.24142741458935	-0.180946770229527
STXBP1	0.0275439727809735	0.152721200589753	0.275532759533238	0.106833365428139	-0.15389080734641	0.0470574419182708
GSS	0.0278551489197401	0.152721200589753	0.275532759533238	0.0581747839449961	-0.103757016899087	0.0455822329540906
NDRG1	0.0279279480020966	0.152721200589753	0.275532759533238	-0.152208969440357	0.199055952593176	-0.0468469831528186
TMED7	0.0279382369498458	0.152721200589753	0.275532759533238	-0.125400059919591	0.108311488401054	0.0170885715185369
CAPN2	0.0279479736175329	0.152721200589753	0.275532759533238	0.0405551536400426	0.0909603024900731	-0.131515456130116
KRT1	0.028181412804069	0.152721200589753	0.275532759533238	0.0916670516213406	0.21728915723056	-0.308956208851901
SLC4A3	0.0282368302626344	0.152721200589753	0.275532759533238	0.182391981074764	-0.262992502183014	0.0806005211082505
SCOC	0.0283230761184875	0.152721200589753	0.275532759533238	-0.16164795476737	0.0722972926135709	0.0893506621537995
MECR	0.0283440856107063	0.152721200589753	0.275532759533238	0.0636573781844082	-0.132305238359525	0.0686478601751168
APEX1	0.0285544502204474	0.152721200589753	0.275532759533238	-0.0831374164426942	0.168288292341033	-0.0851508758983389
CD44	0.0286356945199818	0.152721200589753	0.275532759533238	0.118769159374954	0.169414966516876	-0.288184125891831
ADAR	0.0287775832707645	0.152721200589753	0.275532759533238	-0.189441317755301	0.371255447296381	-0.18181412954108
ROGDI	0.0287855530950726	0.152721200589753	0.275532759533238	-0.0250894893601538	-0.0877972823426982	0.112886771702852
ARF6	0.0287903827087596	0.152721200589753	0.275532759533238	-0.118168081011855	0.0118753202565887	0.106292760755266
PLCXD3	0.0288900817081211	0.152721200589753	0.275532759533238	-0.141775487738351	0.40033650533771	-0.258561017599359
EPN1	0.0290457816382277	0.152721200589753	0.275532759533238	-0.00486247983670255	-0.0851837353705212	0.0900462152072238
CADM2	0.0291335253122678	0.152721200589753	0.275532759533238	0.032237880228505	-0.129400316930909	0.097162436702404
HBA1	0.0292737528326591	0.152721200589753	0.275532759533238	0.204407725775625	0.0331144233846409	-0.237522149160266
PAM	0.0293082303161463	0.152721200589753	0.275532759533238	-0.00419661714698254	-0.255130977687842	0.259327594834825
FSD1L	0.0295427539434783	0.152721200589753	0.275532759533238	0.0301771692478657	-0.111947714844024	0.0817705455961583
NHP2L1	0.029550750601329	0.152721200589753	0.275532759533238	-0.0882201209553924	0.183434459864346	-0.0952143389089535
HUWE1	0.0295660160550807	0.152721200589753	0.275532759533238	-0.0631455464886169	-0.0164009846438729	0.0795465311324898
GAD2	0.0295711478761917	0.152721200589753	0.275532759533238	0.0462011864179784	-0.321175462090107	0.274974275672128
NCOA7	0.0298614085439787	0.152721200589753	0.275532759533238	0.0807195179029437	-0.118502312256915	0.0377827943539717
DCTN3	0.0300140611607168	0.152721200589753	0.275532759533238	0.0957647480653754	-0.0450227097608476	-0.0507420383045278
SCN2A	0.0301281048868979	0.152721200589753	0.275532759533238	0.115830340715233	-0.335746499490758	0.219916158775525
GNA13	0.0302837507814631	0.152721200589753	0.275532759533238	0.0199661824258766	0.129060933644553	-0.14902711607043
NCDN	0.0303269811583203	0.152721200589753	0.275532759533238	0.051890110683718	-0.182735890678823	0.130845779995105
PHYHIPL	0.030345767288464	0.152721200589753	0.275532759533238	-0.0708205611773663	0.111704455642874	-0.0408838944655078
SLC9A3R1	0.0303459892211471	0.152721200589753	0.275532759533238	0.0316127608177644	0.116877548575892	-0.148490309393657
HNRNPR	0.030376232795823	0.152721200589753	0.275532759533238	-0.110355077018018	0.171137810524939	-0.0607827335069216
CUL4B	0.0303986515722682	0.152721200589753	0.275532759533238	0.0483917560729985	-0.176056575177303	0.127664819104304
WDR37	0.0304079533579413	0.152721200589753	0.275532759533238	0.0553830452818449	-0.145112403989376	0.0897293587075313
PDE2A	0.0304081040726861	0.152721200589753	0.275532759533238	0.180275492397304	-0.51444344653014	0.334167954132836
CAPNS1	0.0305997886407286	0.153215365737272	0.276424310190484	0.0102830066731996	0.0882484748626971	-0.0985314815358967
NISCH	0.0307963201668357	0.153660696426819	0.277227755902814	-0.134385388737454	0.0739590518229242	0.0604263369145295
PLCD1	0.0308758553654838	0.153660696426819	0.277227755902814	0.0378770280588103	0.11180524787423	-0.14968227593304
APOE	0.0311885342705361	0.154747880936362	0.279189205569784	-0.0851171316003944	-0.0491318275615795	0.134248959161974
MTAP	0.0315225945507721	0.155321833562235	0.280224705226921	0.0146937747256706	0.0852625418547415	-0.0999563165804122
LNP	0.0315386836772705	0.155321833562235	0.280224705226921	-0.0276993105696898	-0.0669469792106046	0.0946462897802944
DIRAS1	0.0316969464541445	0.155321833562235	0.280224705226921	-0.00268417279817219	-0.119336945692497	0.122021118490669
SYT1	0.0318627212930449	0.155321833562235	0.280224705226921	0.0406317784514875	-0.195082431570594	0.154450653119106
NARS	0.0319041314229026	0.155321833562235	0.280224705226921	-0.0953353405366803	0.111832946353513	-0.016497605816833
SLC25A1	0.0320395480747494	0.155321833562235	0.280224705226921	-0.0780675300463934	0.112101187540493	-0.0340336574941
GPI	0.0320666873837993	0.155321833562235	0.280224705226921	0.0678610221777119	-0.0846204946225542	0.0167594724448423
RBX1	0.0321050149556674	0.155321833562235	0.280224705226921	-0.0937652069368198	0.0499466436020536	0.0438185633347662
SFPQ	0.032249712491494	0.155321833562235	0.280224705226921	-0.139262324206823	0.126768350175311	0.012493974031512
OXCT1	0.0322499576383328	0.155321833562235	0.280224705226921	0.0361796686894797	-0.102956851625756	0.0667771829362768
ARF4	0.0324298303786581	0.155576840076629	0.280684776574832	0.0960725569840837	-0.0158719466539854	-0.0802006103300983
CMBL	0.0324923652936778	0.155576840076629	0.280684776574832	0.0733117425853537	0.0520826594100078	-0.125394401995362
INPP5A	0.032735040199424	0.15628315685605	0.281959081717713	0.134326348445612	-0.383675393495892	0.249349045050279
GMPR	0.0329517942226751	0.156861986640887	0.283003380526917	0.0659535711767682	0.122524718916344	-0.188478290093112
SIAE	0.0331800632043265	0.156903919612277	0.283079034118416	-0.0818468994446526	-0.17931127632839	0.261158175773042
TMEM120A	0.0332344184697535	0.156903919612277	0.283079034118416	0.0511385716885786	-0.0660759985245557	0.0149374268359771
UNC13A	0.0332482077366227	0.156903919612277	0.283079034118416	0.162628631884231	-0.316505926903451	0.15387729501922
HNRNPL	0.0333427549467861	0.156903919612277	0.283079034118416	-0.0936358069379606	0.163401450891065	-0.0697656439531048
PRKCB	0.0337225107932092	0.158190688145682	0.285400564354694	0.175941986849107	-0.338768788515028	0.162826801665921
NES	0.0338088417443461	0.158190688145682	0.285400564354694	0.114635524664718	-0.171168502286046	0.056532977621328
CAMK2B	0.0340737239827662	0.158611961479525	0.286160606861846	0.120244547628101	-0.198119301187837	0.0778747535597354
SYP	0.0340920331495888	0.158611961479525	0.286160606861846	0.140034495891061	-0.121575775424349	-0.0184587204667123
PTBP1	0.0343961607967516	0.159574851047671	0.287897809154732	-0.0724175128334421	0.166043299719004	-0.0936257868855618
GSTT1	0.0344979622056412	0.159596303505238	0.287936512719197	-0.404753637963543	0.370735855931258	0.0340177820322847
PDE1B	0.0349850316175644	0.16139497613106	0.291181597423717	0.211117438269906	-0.463909678924761	0.252792240654855
NAPB	0.0351432259748808	0.161451562573257	0.291283688151857	0.0381968897404277	-0.0892007340543147	0.051003844313887
ADH5	0.0355724633365686	0.161451562573257	0.291283688151857	0.0108500889311602	0.085680772385383	-0.0965308613165432
PHGDH	0.036063917549084	0.161451562573257	0.291283688151857	0.0535670316421609	0.112297516698705	-0.165864548340866
RAB3D	0.0360749141608019	0.161451562573257	0.291283688151857	0.135968911332139	-0.239659157512798	0.103690246180659
SCG5	0.0360883542724303	0.161451562573257	0.291283688151857	0.0750139115610096	-0.310398239707807	0.235384328146797
NPDC1	0.0361331870484597	0.161451562573257	0.291283688151857	-0.144341244648734	-0.0359010289200745	0.180242273568809
ACOT7	0.0361959482415571	0.161451562573257	0.291283688151857	-0.0283427954988433	-0.0400225440223912	0.0683653395212345
ALAD	0.0362278301183079	0.161451562573257	0.291283688151857	0.117664251247038	-0.0154505309332627	-0.102213720313775
SSBP1	0.0362609165786592	0.161451562573257	0.291283688151857	0.0754130789337537	-0.0421640336687599	-0.0332490452649938
PSMA1	0.0362828839401815	0.161451562573257	0.291283688151857	0.0680853318681957	-0.0743087902329563	0.00622345836476058
SGIP1	0.0362990929378584	0.161451562573257	0.291283688151857	0.0206425260968737	-0.146066928493669	0.125424402396795
COTL1	0.0363778109852315	0.161451562573257	0.291283688151857	0.0705332721931156	0.0923332758255921	-0.162866548018708
PTPN5	0.0364214134919351	0.161451562573257	0.291283688151857	0.220303173381011	-0.535401958846918	0.315098785465908
GLG1	0.0367067409217454	0.161451562573257	0.291283688151857	-0.0945353944953361	0.167095162153612	-0.0725597676582762
LYZ	0.0367830738287811	0.161451562573257	0.291283688151857	0.0848241894267175	0.0604898014651922	-0.14531399089191
F3	0.0368416777088348	0.161451562573257	0.291283688151857	0.0248557419048207	0.15155830292113	-0.176414044825951
EPHB6	0.036894732939883	0.161451562573257	0.291283688151857	0.311127763252165	-0.251351112506208	-0.0597766507459574
TOLLIP	0.0371907233846449	0.161451562573257	0.291283688151857	-0.100778417465178	0.0820137143901325	0.0187647030750455
MACROD2	0.0372010088053559	0.161451562573257	0.291283688151857	0.181345772732222	-0.293828081926918	0.112482309194697
PPA2	0.0374461206702192	0.161451562573257	0.291283688151857	-0.123882150670854	0.0598716612335791	0.0640104894372753
PPP1R7	0.0374514143443425	0.161451562573257	0.291283688151857	0.0829576026583422	-0.176292537886296	0.0933349352279536
WDR7	0.0374580686139776	0.161451562573257	0.291283688151857	0.016621935119993	-0.12501057420614	0.108388639086147
COL6A1	0.0374883849154146	0.161451562573257	0.291283688151857	0.382006537759444	-0.185854447724527	-0.196152090034917
MYO6	0.0375021951476408	0.161451562573257	0.291283688151857	-0.0560548007979192	0.124015797670263	-0.0679609968723437
ATP2B1	0.0375713232274702	0.161451562573257	0.291283688151857	0.0578503510983909	-0.199533415162657	0.141683064064266
RCN2	0.0376443112840968	0.161451562573257	0.291283688151857	-0.151493925880221	0.0196626430723526	0.131831282807868
