ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	geneID	Count	Contrast	Ontology	Direction
GO:0006259	DNA metabolic process	12/102	131/2798	0.00243023639739067	0.0104883886624229	ANXA3/APEX1/BANF1/DDX39B/GNAS/HNRNPA1/HNRNPC/HNRNPU/NPM1/PARP1/TFAM/XRCC6	12	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0022613	ribonucleoprotein complex biogenesis	11/102	117/2798	0.00301552433082899	0.0128453503962585	ADAR/DDX39B/EIF3E/EIF4A3/NPM1/PA2G4/PSIP1/RPL23/SF3B1/SNRNP200/SNRPD3	11	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0034249	negative regulation of cellular amide metabolic process	6/102	41/2798	0.00322748486379387	0.013571987632364	ADAR/EIF3E/EIF4A3/HNRNPA2B1/HNRNPR/SRP9	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0033044	regulation of chromosome organization	5/102	29/2798	0.00344953349699017	0.0143221137596554	BUB3/HNRNPA1/HNRNPC/HNRNPU/PARP1	5	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0010608	posttranscriptional regulation of gene expression	13/102	155/2798	0.00352802561959196	0.014464905040327	ADAR/APEX1/DDX39B/EIF3E/EIF4A3/HNRNPA2B1/HNRNPC/HNRNPR/HNRNPU/NPM1/PA2G4/SRP9/TARDBP	13	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0032845	negative regulation of homeostatic process	6/102	42/2798	0.00365598579092267	0.0146162526875248	CSK/DMD/HNRNPA1/HNRNPC/HNRNPU/PARP1	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0071241	cellular response to inorganic substance	6/102	42/2798	0.00365598579092267	0.0146162526875248	CLIC4/CPNE3/EIF4A3/FUS/IQGAP1/PARP1	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0006974	cellular response to DNA damage stimulus	10/102	103/2798	0.00369862491787975	0.0146162526875248	APEX1/BCLAF1/DDX39B/HNRNPK/MACROD1/MYO6/NDRG1/NPM1/PARP1/XRCC6	10	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0051276	chromosome organization	10/102	104/2798	0.00396943905495445	0.0154997144050602	APEX1/BUB3/CLASP1/HNRNPA1/HNRNPC/HNRNPU/NPM1/NUP85/PARP1/XRCC6	10	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0001649	osteoblast differentiation	6/102	43/2798	0.00412544920812376	0.0159193804737011	ADAR/GNAS/HNRNPC/HNRNPU/RRBP1/SNRNP200	6	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	9/102	91/2798	0.0051835635294872	0.0197698702054861	CD81/ERLIN2/HNRNPK/MYO6/PARP1/PCBP1/TARDBP/TFAM/XRCC6	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0006417	regulation of translation	9/102	96/2798	0.00737066603149806	0.0277882581417398	ADAR/DDX39B/EIF3E/EIF4A3/HNRNPA2B1/HNRNPR/NPM1/PA2G4/SRP9	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:1902679	negative regulation of RNA biosynthetic process	9/102	100/2798	0.0095819524641805	0.0357145500937637	APEX1/BCLAF1/HNRNPA2B1/LIMS1/PA2G4/PARP1/SNX6/TARDBP/XRCC6	9	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0071248	cellular response to metal ion	5/102	37/2798	0.010052214884924	0.0370463649691579	CLIC4/CPNE3/FUS/IQGAP1/PARP1	5	LB-NL+ vs (LB+NL+ and LB-NL-)	BP	up
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	13/102	53/2798	2.3349935782585e-08	4.44541407995971e-06	CPSF7/EIF4A3/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	13	LB-NL+ vs LB-NL-	BP	up
GO:0000398	mRNA splicing, via spliceosome	13/102	53/2798	2.3349935782585e-08	4.44541407995971e-06	CPSF7/EIF4A3/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	13	LB-NL+ vs LB-NL-	BP	up
GO:0000375	RNA splicing, via transesterification reactions	13/102	54/2798	2.9834993825233e-08	4.44541407995971e-06	CPSF7/EIF4A3/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	13	LB-NL+ vs LB-NL-	BP	up
GO:0008380	RNA splicing	14/102	68/2798	7.20668214900452e-08	8.05346730151255e-06	CPSF7/EIF4A3/FAM98B/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	14	LB-NL+ vs LB-NL-	BP	up
GO:0051169	nuclear transport	17/102	109/2798	1.94187606347308e-07	1.73603720074494e-05	BANF1/CHP1/EIF4A3/HNRNPA2B1/LMNA/NPM1/NUDT4/PARP1/PRDX1/PSIP1/RPL23/SLC9A3R1/SNRPD3/SRI/SRSF7/U2AF2/XPOT	17	LB-NL+ vs LB-NL-	BP	up
GO:0006397	mRNA processing	13/102	67/2798	4.60349118580822e-07	3.42960093342712e-05	CPSF7/EIF4A3/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	13	LB-NL+ vs LB-NL-	BP	up
GO:0006369	termination of RNA polymerase II transcription	5/102	7/2798	1.15828251833943e-06	7.39646122425319e-05	CPSF7/EIF4A3/SNRPD3/SRSF7/U2AF2	5	LB-NL+ vs LB-NL-	BP	up
GO:0006913	nucleocytoplasmic transport	15/102	105/2798	3.50586627340841e-06	0.000195890278026695	CHP1/EIF4A3/HNRNPA2B1/LMNA/NPM1/NUDT4/PARP1/PRDX1/RPL23/SLC9A3R1/SNRPD3/SRI/SRSF7/U2AF2/XPOT	15	LB-NL+ vs LB-NL-	BP	up
GO:0006353	DNA-templated transcription, termination	5/102	9/2798	6.55378683999391e-06	0.000325504746386364	CPSF7/EIF4A3/SNRPD3/SRSF7/U2AF2	5	LB-NL+ vs LB-NL-	BP	up
GO:0010629	negative regulation of gene expression	18/102	166/2798	1.91485164507894e-05	0.000855938685350287	EIF3E/EIF4A3/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPK/ITGB8/LIMS1/PA2G4/PARP1/PC/SNX6/SRP9/SRSF7/TSN/U2AF2/XRCC6	18	LB-NL+ vs LB-NL-	BP	up
GO:0006405	RNA export from nucleus	6/102	21/2798	7.04534584448989e-05	0.00286297235680635	EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	6	LB-NL+ vs LB-NL-	BP	up
GO:0097659	nucleic acid-templated transcription	26/102	339/2798	0.000118399368425991	0.00383836866055733	ANXA4/CD81/CHP1/CPSF7/EIF4A3/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNRPD3/SNX6/SRSF7/U2AF2/XRCC6	26	LB-NL+ vs LB-NL-	BP	up
GO:0009892	negative regulation of metabolic process	29/102	400/2798	0.000119971828328062	0.00383836866055733	BUB3/CD44/CHP1/EIF3E/EIF4A3/ERLIN2/EZR/G6PD/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/HNRNPK/IQGAP1/ITGB8/LIMS1/NPM1/PA2G4/PARP1/PC/PRKCA/SLC9A3R1/SNX6/SRP9/SRSF7/TSN/U2AF2/XRCC6	29	LB-NL+ vs LB-NL-	BP	up
GO:0051172	negative regulation of nitrogen compound metabolic process	17/102	173/2798	0.000120217362970476	0.00383836866055733	EIF3E/EIF4A3/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/HNRNPK/LIMS1/PA2G4/PARP1/PRKCA/SNX6/SRP9/SRSF7/U2AF2/XRCC6	17	LB-NL+ vs LB-NL-	BP	up
GO:0006396	RNA processing	16/102	163/2798	0.000197954259245585	0.00568426636519834	CPSF7/EIF4A3/FAM98B/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PA2G4/PSIP1/RPL23/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	16	LB-NL+ vs LB-NL-	BP	up
GO:0006351	transcription, DNA-templated	25/102	332/2798	0.000224027501670069	0.00568426636519834	ANXA4/CD81/CHP1/CPSF7/EIF4A3/ERC1/ERLIN2/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNRPD3/SNX6/SRSF7/U2AF2/XRCC6	25	LB-NL+ vs LB-NL-	BP	up
GO:0016071	mRNA metabolic process	15/102	148/2798	0.000224155324908773	0.00568426636519834	CPSF7/EIF3E/EIF4A3/FUS/HNRNPA2B1/HNRNPC/HNRNPK/PSIP1/RPL23/SF3B1/SNRNP200/SNRPD3/SNRPN/SRSF7/U2AF2	15	LB-NL+ vs LB-NL-	BP	up
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	14/102	132/2798	0.000228896632155638	0.00568426636519834	EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/HNRNPK/LIMS1/PA2G4/PARP1/PRKCA/SNX6/SRSF7/U2AF2/XRCC6	14	LB-NL+ vs LB-NL-	BP	up
GO:0010605	negative regulation of macromolecule metabolic process	26/102	360/2798	0.000322349777073184	0.00723676212729874	BUB3/CD44/CHP1/EIF3E/EIF4A3/EZR/G6PD/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/HNRNPK/ITGB8/LIMS1/NPM1/PA2G4/PARP1/PC/SLC9A3R1/SNX6/SRP9/SRSF7/TSN/U2AF2/XRCC6	26	LB-NL+ vs LB-NL-	BP	up
GO:0009890	negative regulation of biosynthetic process	16/102	170/2798	0.00032379248891717	0.00723676212729874	EIF3E/EIF4A3/ERLIN2/EZR/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/LIMS1/PA2G4/PARP1/PRKCA/SNX6/SRP9/XRCC6	16	LB-NL+ vs LB-NL-	BP	up
GO:0031327	negative regulation of cellular biosynthetic process	15/102	158/2798	0.000462220445302061	0.00983869233571529	EIF3E/EIF4A3/ERLIN2/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/LIMS1/PA2G4/PARP1/PRKCA/SNX6/SRP9/XRCC6	15	LB-NL+ vs LB-NL-	BP	up
GO:0031324	negative regulation of cellular metabolic process	26/102	371/2798	0.000523276839222519	0.0106320339605666	BUB3/CD44/CHP1/EIF3E/EIF4A3/ERLIN2/EZR/G6PD/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/HNRNPK/IQGAP1/LIMS1/NPM1/PA2G4/PARP1/PRKCA/SLC9A3R1/SNX6/SRP9/SRSF7/U2AF2/XRCC6	26	LB-NL+ vs LB-NL-	BP	up
GO:0051253	negative regulation of RNA metabolic process	12/102	113/2798	0.000656386343639894	0.0127567258959579	EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPK/LIMS1/PA2G4/PARP1/SNX6/SRSF7/U2AF2/XRCC6	12	LB-NL+ vs LB-NL-	BP	up
GO:0010558	negative regulation of macromolecule biosynthetic process	14/102	147/2798	0.000704265872777854	0.0130614743423114	EIF3E/EIF4A3/EZR/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/LIMS1/PA2G4/PARP1/SNX6/SRP9/XRCC6	14	LB-NL+ vs LB-NL-	BP	up
GO:0071426	ribonucleoprotein complex export from nucleus	5/102	21/2798	0.000745524812092856	0.0130614743423114	EIF4A3/HNRNPA2B1/SRSF7/U2AF2/XPOT	5	LB-NL+ vs LB-NL-	BP	up
GO:0051168	nuclear export	7/102	43/2798	0.000760961384849265	0.0130614743423114	CHP1/EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	7	LB-NL+ vs LB-NL-	BP	up
GO:0032774	RNA biosynthetic process	27/102	402/2798	0.000788948114636257	0.0130614743423114	ANXA4/CD81/CHP1/CPSF7/EIF4A3/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/NPM1/PA2G4/PADI2/PARP1/PSIP1/RPL23/SEC14L2/SNRPD3/SNX6/SRSF7/U2AF2/XRCC6	27	LB-NL+ vs LB-NL-	BP	up
GO:2000113	negative regulation of cellular macromolecule biosynthetic process	13/102	133/2798	0.000865516837115521	0.0138173580782371	EIF3E/EIF4A3/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPC/LIMS1/PA2G4/PARP1/SNX6/SRP9/XRCC6	13	LB-NL+ vs LB-NL-	BP	up
GO:0071166	ribonucleoprotein complex localization	5/102	22/2798	0.000937139888431745	0.0144448803492755	EIF4A3/HNRNPA2B1/SRSF7/U2AF2/XPOT	5	LB-NL+ vs LB-NL-	BP	up
GO:0010628	positive regulation of gene expression	17/102	206/2798	0.000980273400684341	0.0146060736701967	CD81/EIF4A3/ERLIN2/EZR/HNRNPAB/HNRNPK/ITGB8/LIMS1/LMNA/NPM1/PADI2/PARP1/SEC14L2/SF3B1/TNC/U2AF2/XRCC6	17	LB-NL+ vs LB-NL-	BP	up
GO:0051252	regulation of RNA metabolic process	24/102	346/2798	0.00105566584189191	0.0152220203653446	ANXA4/CD81/CHP1/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNX6/SRSF7/U2AF2/XRCC6	24	LB-NL+ vs LB-NL-	BP	up
GO:0019219	regulation of nucleobase-containing compound metabolic process	27/102	417/2798	0.00140329522389167	0.0196022801587368	ANXA4/CD81/CHP1/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PGAM2/PRKCA/PSIP1/SEC14L2/SNX6/SRSF7/U2AF2/XRCC6	27	LB-NL+ vs LB-NL-	BP	up
GO:0006366	transcription from RNA polymerase II promoter	14/102	162/2798	0.0018436956246394	0.0249736952792064	ANXA4/CD81/CPSF7/EIF4A3/ERLIN2/EZR/HIST1H1E/HNRNPA2B1/HNRNPK/PARP1/SNRPD3/SRSF7/U2AF2/XRCC6	14	LB-NL+ vs LB-NL-	BP	up
GO:0050657	nucleic acid transport	6/102	38/2798	0.00216508304703303	0.0265568032158247	EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	6	LB-NL+ vs LB-NL-	BP	up
GO:0050658	RNA transport	6/102	38/2798	0.00216508304703303	0.0265568032158247	EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	6	LB-NL+ vs LB-NL-	BP	up
GO:0051236	establishment of RNA localization	6/102	38/2798	0.00216508304703303	0.0265568032158247	EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	6	LB-NL+ vs LB-NL-	BP	up
GO:0051270	regulation of cellular component movement	14/102	165/2798	0.00219821413643292	0.0265568032158247	CD81/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/LMNA/PADI2/PLXNB1/PRKCA/SEMA7A/SLC9A3R1/SRI	14	LB-NL+ vs LB-NL-	BP	up
GO:2000145	regulation of cell motility	13/102	148/2798	0.00233742899265932	0.0274955463083873	CD81/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/LMNA/PADI2/PLXNB1/PRKCA/SEMA7A/SLC9A3R1	13	LB-NL+ vs LB-NL-	BP	up
GO:0010556	regulation of macromolecule biosynthetic process	27/102	433/2798	0.00248451320693037	0.0284763436794327	ANXA4/CD81/CHP1/EIF3E/EIF4A3/ERC1/ERLIN2/EZR/FUS/GSTP1/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPC/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNX6/SRP9/XRCC6	27	LB-NL+ vs LB-NL-	BP	up
GO:1903506	regulation of nucleic acid-templated transcription	22/102	326/2798	0.00255533823775403	0.0285559048069013	ANXA4/CD81/CHP1/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNX6/XRCC6	22	LB-NL+ vs LB-NL-	BP	up
GO:2001141	regulation of RNA biosynthetic process	22/102	327/2798	0.00265787524513179	0.0289773227944856	ANXA4/CD81/CHP1/ERC1/ERLIN2/EZR/FUS/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNX6/XRCC6	22	LB-NL+ vs LB-NL-	BP	up
GO:0040012	regulation of locomotion	13/102	152/2798	0.00296830421510474	0.0315912377179005	CD81/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/LMNA/PADI2/PLXNB1/PRKCA/SEMA7A/SLC9A3R1	13	LB-NL+ vs LB-NL-	BP	up
GO:0051170	nuclear import	8/102	69/2798	0.00313144767097532	0.0325524909052551	CHP1/LMNA/PARP1/PRDX1/RPL23/SLC9A3R1/SNRPD3/SRI	8	LB-NL+ vs LB-NL-	BP	up
GO:0071241	cellular response to inorganic substance	6/102	42/2798	0.00365598579092267	0.037141492012328	CLIC4/CPNE3/EIF4A3/FUS/IQGAP1/PARP1	6	LB-NL+ vs LB-NL-	BP	up
GO:0048870	cell motility	18/102	255/2798	0.00410561883005235	0.0398959047181174	CD44/CD81/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/ITGB1/LMNA/PADI2/PLXNB1/PREX1/PRKCA/SEMA7A/SLC16A1/SLC7A10/SLC9A3R1	18	LB-NL+ vs LB-NL-	BP	up
GO:0051674	localization of cell	18/102	255/2798	0.00410561883005235	0.0398959047181174	CD44/CD81/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/ITGB1/LMNA/PADI2/PLXNB1/PREX1/PRKCA/SEMA7A/SLC16A1/SLC7A10/SLC9A3R1	18	LB-NL+ vs LB-NL-	BP	up
GO:0006355	regulation of transcription, DNA-templated	21/102	319/2798	0.00439478999842349	0.0417972580701128	ANXA4/CD81/CHP1/ERC1/ERLIN2/EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/HNRNPAB/HNRNPK/LIMS1/LMNA/NPM1/PA2G4/PADI2/PARP1/PSIP1/SEC14L2/SNX6/XRCC6	21	LB-NL+ vs LB-NL-	BP	up
GO:0022618	ribonucleoprotein complex assembly	7/102	58/2798	0.00453333564692135	0.0422166882119551	EIF2S3/EIF3E/NPM1/PSIP1/SF3B1/SNRNP200/SNRPD3	7	LB-NL+ vs LB-NL-	BP	up
GO:0030334	regulation of cell migration	12/102	143/2798	0.0050409589074995	0.0446696230106748	CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/LMNA/PADI2/PLXNB1/PRKCA/SEMA7A/SLC9A3R1	12	LB-NL+ vs LB-NL-	BP	up
GO:0045892	negative regulation of transcription, DNA-templated	9/102	91/2798	0.0051835635294872	0.0446696230106748	EZR/HIST1H1E/HIST1H2AC/HNRNPA2B1/LIMS1/PA2G4/PARP1/SNX6/XRCC6	9	LB-NL+ vs LB-NL-	BP	up
GO:0015931	nucleobase-containing compound transport	6/102	45/2798	0.00519646621153264	0.0446696230106748	EIF4A3/HNRNPA2B1/NUDT4/SRSF7/U2AF2/XPOT	6	LB-NL+ vs LB-NL-	BP	up
GO:0046822	regulation of nucleocytoplasmic transport	6/102	45/2798	0.00519646621153264	0.0446696230106748	CHP1/NUDT4/PARP1/PRDX1/SLC9A3R1/SRI	6	LB-NL+ vs LB-NL-	BP	up
GO:0016477	cell migration	17/102	241/2798	0.00536137310052801	0.0452176184138871	CD44/CLIC4/CPNE3/F3/GNA13/GSTP1/IQGAP1/ITGB1/LMNA/PADI2/PLXNB1/PREX1/PRKCA/SEMA7A/SLC16A1/SLC7A10/SLC9A3R1	17	LB-NL+ vs LB-NL-	BP	up
GO:0030198	extracellular matrix organization	10/48	82/2798	7.09970295274644e-07	8.16465839565841e-05	COL18A1/COL4A1/COL4A2/COL6A1/HSPG2/LAMA5/LAMB2/LAMC1/MYH11/PARK7	10	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0043062	extracellular structure organization	10/48	82/2798	7.09970295274644e-07	8.16465839565841e-05	COL18A1/COL4A1/COL4A2/COL6A1/HSPG2/LAMA5/LAMB2/LAMC1/MYH11/PARK7	10	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0009888	tissue development	14/48	290/2798	0.000222734308328611	0.0170762969718602	ACTA2/COL18A1/COL4A1/COL4A2/COL6A1/LAMA5/LAMB2/LAMC1/MYH11/PSMA5/PSMB4/PSMB5/S100A4/TIGAR	14	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:2000377	regulation of reactive oxygen species metabolic process	5/48	48/2798	0.00118290151413378	0.0416907508348053	ARF4/CLU/HBB/PARK7/TIGAR	5	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0007596	blood coagulation	7/48	103/2798	0.00158516763254518	0.0416907508348053	ACTB/CAPZB/CD59/DOCK11/HBB/HBD/PRKCE	7	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0050817	coagulation	7/48	103/2798	0.00158516763254518	0.0416907508348053	ACTB/CAPZB/CD59/DOCK11/HBB/HBD/PRKCE	7	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0009611	response to wounding	9/48	167/2798	0.00172317499532684	0.0416907508348053	ACTB/ARF4/CAPZB/CD59/DOCK11/HBB/HBD/LAMB2/PRKCE	9	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0007599	hemostasis	7/48	105/2798	0.00177410264105688	0.0416907508348053	ACTB/CAPZB/CD59/DOCK11/HBB/HBD/PRKCE	7	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0002253	activation of immune response	8/48	139/2798	0.00211323967905768	0.0416907508348053	ACTB/CD59/CLU/PIK3C3/PRKCE/PSMA5/PSMB4/PSMB5	8	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0031396	regulation of protein ubiquitination	6/48	80/2798	0.00212804758456084	0.0416907508348053	CLU/PARK7/PRKCE/PSMA5/PSMB4/PSMB5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0042180	cellular ketone metabolic process	6/48	81/2798	0.00226864966413773	0.0416907508348053	CBR3/PARK7/PRKCE/PSMA5/PSMB4/PSMB5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0030855	epithelial cell differentiation	6/48	82/2798	0.00241618543110363	0.0416907508348053	ACTA2/COL18A1/COL4A1/LAMA5/LAMB2/TIGAR	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:1903320	regulation of protein modification by small protein conjugation or removal	6/48	83/2798	0.00257087181363275	0.0416907508348053	CLU/PARK7/PRKCE/PSMA5/PSMB4/PSMB5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0051338	regulation of transferase activity	10/48	214/2798	0.00273762883750025	0.0416907508348053	CLU/GMFB/MAPK15/PARK7/PFKFB2/PPP2R5A/PSMA5/PSMB4/PSMB5/TIGAR	10	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0031397	negative regulation of protein ubiquitination	5/48	59/2798	0.00300263054934923	0.0416907508348053	PARK7/PRKCE/PSMA5/PSMB4/PSMB5	5	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0043085	positive regulation of catalytic activity	14/48	377/2798	0.00317860389020763	0.0416907508348053	ARF4/CLU/DOCK11/GMFB/MAPK15/PARK7/PFKFB2/PRKCE/PSMA5/PSMB4/PSMB5/RIN1/SSBP1/TIGAR	14	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	5/48	60/2798	0.00323380843590679	0.0416907508348053	PARK7/PRKCE/PSMA5/PSMB4/PSMB5	5	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0001568	blood vessel development	6/48	87/2798	0.00326552671690223	0.0416907508348053	ACTA2/COL18A1/COL4A1/COL4A2/HSPG2/LAMA5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0060429	epithelium development	9/48	186/2798	0.00363033134324178	0.0416907508348053	ACTA2/COL18A1/COL4A1/LAMA5/LAMB2/PSMA5/PSMB4/PSMB5/TIGAR	9	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0001944	vasculature development	6/48	89/2798	0.00366152777609572	0.0416907508348053	ACTA2/COL18A1/COL4A1/COL4A2/HSPG2/LAMA5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0072358	cardiovascular system development	6/48	90/2798	0.00387248861623746	0.0416907508348053	ACTA2/COL18A1/COL4A1/COL4A2/HSPG2/LAMA5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0031329	regulation of cellular catabolic process	7/48	121/2798	0.00399487526168394	0.0416907508348053	BPGM/CLU/PARK7/PSMA5/PSMB4/PSMB5/TIGAR	7	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0050778	positive regulation of immune response	8/48	156/2798	0.00435862346959542	0.0416907508348053	ACTB/CD59/CLU/PIK3C3/PRKCE/PSMA5/PSMB4/PSMB5	8	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0050878	regulation of body fluid levels	7/48	123/2798	0.0043780955649173	0.0416907508348053	ACTB/CAPZB/CD59/DOCK11/HBB/HBD/PRKCE	7	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0001525	angiogenesis	5/48	65/2798	0.0045867745060061	0.0416907508348053	COL18A1/COL4A1/COL4A2/HSPG2/LAMA5	5	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0051347	positive regulation of transferase activity	8/48	158/2798	0.00471286748567364	0.0416907508348053	CLU/MAPK15/PARK7/PFKFB2/PSMA5/PSMB4/PSMB5/TIGAR	8	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0009894	regulation of catabolic process	8/48	159/2798	0.00489816187149799	0.041725082609057	BPGM/CLU/PARK7/PRKCE/PSMA5/PSMB4/PSMB5/TIGAR	8	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0019882	antigen processing and presentation	6/48	97/2798	0.00561260027485305	0.0461035022577215	DCTN3/DCTN4/PSMA5/PSMB4/PSMB5/RAB6A	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
GO:0051348	negative regulation of transferase activity	6/48	99/2798	0.00620139126949175	0.0491834479994173	GMFB/PARK7/PPP2R5A/PSMA5/PSMB4/PSMB5	6	LB+NL+ vs (LB-NL+ and LB-NL-)	BP	up
